"REF_DATE","GEO","DGUID","Age group","Sex","Indicators","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Males","Diabetes","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072795","2.1.2.7.2","0","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Males","Diabetes","High 95% confidence interval, number of persons","Number","223","units","0","v1200072796","2.1.2.7.3","557","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Males","Diabetes","Percent","Percent","239","units","0","v1200072797","2.1.2.7.4","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Males","Diabetes","Low 95% confidence interval, percent","Percent","239","units","0","v1200072798","2.1.2.7.5","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Males","Diabetes","High 95% confidence interval, percent","Percent","239","units","0","v1200072799","2.1.2.7.6","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Males","Epilepsy","Number of persons","Number","223","units","0","v1200072800","2.1.2.8.1","200","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Males","Epilepsy","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072801","2.1.2.8.2","0","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Males","Epilepsy","High 95% confidence interval, number of persons","Number","223","units","0","v1200072802","2.1.2.8.3","559","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Males","Epilepsy","Percent","Percent","239","units","0","v1200072803","2.1.2.8.4","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Males","Epilepsy","Low 95% confidence interval, percent","Percent","239","units","0","v1200072804","2.1.2.8.5","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Males","Epilepsy","High 95% confidence interval, percent","Percent","239","units","0","v1200072805","2.1.2.8.6","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v1200072854","2.1.3.1.1","36100","","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived health, very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072855","2.1.3.1.2","34876","","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived health, very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1200072856","2.1.3.1.3","37253","","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived health, very good or excellent","Percent","Percent","239","units","0","v1200072857","2.1.3.1.4","89.50","","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived health, very good or excellent","Low 95% confidence interval, percent","Percent","239","units","0","v1200072858","2.1.3.1.5","86.40","","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived health, very good or excellent","High 95% confidence interval, percent","Percent","239","units","0","v1200072859","2.1.3.1.6","92.00","","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived health, fair or poor","Number of persons","Number","223","units","0","v1200072860","2.1.3.2.1","400","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived health, fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072861","2.1.3.2.2","42","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived health, fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1200072862","2.1.3.2.3","874","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived health, fair or poor","Percent","Percent","239","units","0","v1200072863","2.1.3.2.4","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived health, fair or poor","Low 95% confidence interval, percent","Percent","239","units","0","v1200072864","2.1.3.2.5","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived health, fair or poor","High 95% confidence interval, percent","Percent","239","units","0","v1200072865","2.1.3.2.6","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v1200072866","2.1.3.3.1","34200","","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072867","2.1.3.3.2","32975","","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived mental health, very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1200072868","2.1.3.3.3","35492","","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived mental health, very good or excellent","Percent","Percent","239","units","0","v1200072869","2.1.3.3.4","84.90","","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived mental health, very good or excellent","Low 95% confidence interval, percent","Percent","239","units","0","v1200072870","2.1.3.3.5","81.60","","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived mental health, very good or excellent","High 95% confidence interval, percent","Percent","239","units","0","v1200072871","2.1.3.3.6","87.70","","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v1200072872","2.1.3.4.1","1500","","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived mental health, fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072873","2.1.3.4.2","882","","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived mental health, fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1200072874","2.1.3.4.3","2252","","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived mental health, fair or poor","Percent","Percent","239","units","0","v1200072875","2.1.3.4.4","3.70","","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived mental health, fair or poor","Low 95% confidence interval, percent","Percent","239","units","0","v1200072876","2.1.3.4.5","2.40","","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Perceived mental health, fair or poor","High 95% confidence interval, percent","Percent","239","units","0","v1200072877","2.1.3.4.6","5.80","","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Asthma","Number of persons","Number","223","units","0","v1200072884","2.1.3.6.1","2800","","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Asthma","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072885","2.1.3.6.2","1918","","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Asthma","High 95% confidence interval, number of persons","Number","223","units","0","v1200072886","2.1.3.6.3","3638","","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Asthma","Percent","Percent","239","units","0","v1200072887","2.1.3.6.4","6.90","","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Asthma","Low 95% confidence interval, percent","Percent","239","units","0","v1200072888","2.1.3.6.5","5.00","","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Asthma","High 95% confidence interval, percent","Percent","239","units","0","v1200072889","2.1.3.6.6","9.40","","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Diabetes","Number of persons","Number","223","units","0","v1200072890","2.1.3.7.1","300","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Diabetes","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072891","2.1.3.7.2","39","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Diabetes","High 95% confidence interval, number of persons","Number","223","units","0","v1200072892","2.1.3.7.3","644","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Diabetes","Percent","Percent","239","units","0","v1200072893","2.1.3.7.4","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Diabetes","Low 95% confidence interval, percent","Percent","239","units","0","v1200072894","2.1.3.7.5","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Diabetes","High 95% confidence interval, percent","Percent","239","units","0","v1200072895","2.1.3.7.6","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Epilepsy","Number of persons","Number","223","units","0","v1200072896","2.1.3.8.1","200","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Epilepsy","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072897","2.1.3.8.2","64","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Epilepsy","High 95% confidence interval, number of persons","Number","223","units","0","v1200072898","2.1.3.8.3","402","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Epilepsy","Percent","Percent","239","units","0","v1200072899","2.1.3.8.4","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Epilepsy","Low 95% confidence interval, percent","Percent","239","units","0","v1200072900","2.1.3.8.5","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","Total, 1 to 17 years","Females","Epilepsy","High 95% confidence interval, percent","Percent","239","units","0","v1200072901","2.1.3.8.6","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v1200072950","2.2.1.1.1","16100","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived health, very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072951","2.2.1.1.2","15581","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived health, very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1200072952","2.2.1.1.3","16547","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived health, very good or excellent","Percent","Percent","239","units","0","v1200072953","2.2.1.1.4","92.90","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived health, very good or excellent","Low 95% confidence interval, percent","Percent","239","units","0","v1200072954","2.2.1.1.5","89.60","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived health, very good or excellent","High 95% confidence interval, percent","Percent","239","units","0","v1200072955","2.2.1.1.6","95.20","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived health, fair or poor","Number of persons","Number","223","units","0","v1200072956","2.2.1.2.1","100","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived health, fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072957","2.2.1.2.2","0","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived health, fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1200072958","2.2.1.2.3","257","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived health, fair or poor","Percent","Percent","239","units","0","v1200072959","2.2.1.2.4","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived health, fair or poor","Low 95% confidence interval, percent","Percent","239","units","0","v1200072960","2.2.1.2.5","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived health, fair or poor","High 95% confidence interval, percent","Percent","239","units","0","v1200072961","2.2.1.2.6","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v1200072962","2.2.1.3.1","16400","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072963","2.2.1.3.2","15913","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived mental health, very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1200072964","2.2.1.3.3","16846","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived mental health, very good or excellent","Percent","Percent","239","units","0","v1200072965","2.2.1.3.4","94.60","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived mental health, very good or excellent","Low 95% confidence interval, percent","Percent","239","units","0","v1200072966","2.2.1.3.5","91.40","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived mental health, very good or excellent","High 95% confidence interval, percent","Percent","239","units","0","v1200072967","2.2.1.3.6","96.60","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v1200072968","2.2.1.4.1","100","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived mental health, fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072969","2.2.1.4.2","50","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived mental health, fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1200072970","2.2.1.4.3","179","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived mental health, fair or poor","Percent","Percent","239","units","0","v1200072971","2.2.1.4.4","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived mental health, fair or poor","Low 95% confidence interval, percent","Percent","239","units","0","v1200072972","2.2.1.4.5","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Perceived mental health, fair or poor","High 95% confidence interval, percent","Percent","239","units","0","v1200072973","2.2.1.4.6","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Asthma","Number of persons","Number","223","units","0","v1200072980","2.2.1.6.1","1100","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Asthma","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072981","2.2.1.6.2","637","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Asthma","High 95% confidence interval, number of persons","Number","223","units","0","v1200072982","2.2.1.6.3","1626","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Asthma","Percent","Percent","239","units","0","v1200072983","2.2.1.6.4","6.30","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Asthma","Low 95% confidence interval, percent","Percent","239","units","0","v1200072984","2.2.1.6.5","4.00","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Asthma","High 95% confidence interval, percent","Percent","239","units","0","v1200072985","2.2.1.6.6","9.70","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Diabetes","Number of persons","Number","223","units","0","v1200072986","2.2.1.7.1","0","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Diabetes","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072987","2.2.1.7.2","","..","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Diabetes","High 95% confidence interval, number of persons","Number","223","units","0","v1200072988","2.2.1.7.3","","..","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Diabetes","Percent","Percent","239","units","0","v1200072989","2.2.1.7.4","","..","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Diabetes","Low 95% confidence interval, percent","Percent","239","units","0","v1200072990","2.2.1.7.5","","..","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Diabetes","High 95% confidence interval, percent","Percent","239","units","0","v1200072991","2.2.1.7.6","","..","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Epilepsy","Number of persons","Number","223","units","0","v1200072992","2.2.1.8.1","100","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Epilepsy","Low 95% confidence interval, number of persons","Number","223","units","0","v1200072993","2.2.1.8.2","13","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Epilepsy","High 95% confidence interval, number of persons","Number","223","units","0","v1200072994","2.2.1.8.3","247","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Epilepsy","Percent","Percent","239","units","0","v1200072995","2.2.1.8.4","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Epilepsy","Low 95% confidence interval, percent","Percent","239","units","0","v1200072996","2.2.1.8.5","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Both sexes","Epilepsy","High 95% confidence interval, percent","Percent","239","units","0","v1200072997","2.2.1.8.6","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v1200073046","2.2.2.1.1","8400","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived health, very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1200073047","2.2.2.1.2","8024","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived health, very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1200073048","2.2.2.1.3","8701","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived health, very good or excellent","Percent","Percent","239","units","0","v1200073049","2.2.2.1.4","93.70","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived health, very good or excellent","Low 95% confidence interval, percent","Percent","239","units","0","v1200073050","2.2.2.1.5","88.90","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived health, very good or excellent","High 95% confidence interval, percent","Percent","239","units","0","v1200073051","2.2.2.1.6","96.50","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived health, fair or poor","Number of persons","Number","223","units","0","v1200073052","2.2.2.2.1","100","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived health, fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1200073053","2.2.2.2.2","50","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived health, fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1200073054","2.2.2.2.3","175","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived health, fair or poor","Percent","Percent","239","units","0","v1200073055","2.2.2.2.4","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived health, fair or poor","Low 95% confidence interval, percent","Percent","239","units","0","v1200073056","2.2.2.2.5","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived health, fair or poor","High 95% confidence interval, percent","Percent","239","units","0","v1200073057","2.2.2.2.6","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v1200073058","2.2.2.3.1","8400","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1200073059","2.2.2.3.2","8008","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived mental health, very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1200073060","2.2.2.3.3","8740","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived mental health, very good or excellent","Percent","Percent","239","units","0","v1200073061","2.2.2.3.4","93.40","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived mental health, very good or excellent","Low 95% confidence interval, percent","Percent","239","units","0","v1200073062","2.2.2.3.5","88.50","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived mental health, very good or excellent","High 95% confidence interval, percent","Percent","239","units","0","v1200073063","2.2.2.3.6","96.30","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v1200073064","2.2.2.4.1","100","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived mental health, fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1200073065","2.2.2.4.2","50","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived mental health, fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1200073066","2.2.2.4.3","179","E","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived mental health, fair or poor","Percent","Percent","239","units","0","v1200073067","2.2.2.4.4","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived mental health, fair or poor","Low 95% confidence interval, percent","Percent","239","units","0","v1200073068","2.2.2.4.5","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Perceived mental health, fair or poor","High 95% confidence interval, percent","Percent","239","units","0","v1200073069","2.2.2.4.6","","x","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Asthma","Number of persons","Number","223","units","0","v1200073076","2.2.2.6.1","700","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Asthma","Low 95% confidence interval, number of persons","Number","223","units","0","v1200073077","2.2.2.6.2","335","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Asthma","High 95% confidence interval, number of persons","Number","223","units","0","v1200073078","2.2.2.6.3","1134","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Asthma","Percent","Percent","239","units","0","v1200073079","2.2.2.6.4","7.20","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Asthma","Low 95% confidence interval, percent","Percent","239","units","0","v1200073080","2.2.2.6.5","3.80","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Asthma","High 95% confidence interval, percent","Percent","239","units","0","v1200073081","2.2.2.6.6","13.10","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Diabetes","Number of persons","Number","223","units","0","v1200073082","2.2.2.7.1","0","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Diabetes","Low 95% confidence interval, number of persons","Number","223","units","0","v1200073083","2.2.2.7.2","","..","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Diabetes","High 95% confidence interval, number of persons","Number","223","units","0","v1200073084","2.2.2.7.3","","..","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Diabetes","Percent","Percent","239","units","0","v1200073085","2.2.2.7.4","","..","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Diabetes","Low 95% confidence interval, percent","Percent","239","units","0","v1200073086","2.2.2.7.5","","..","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Diabetes","High 95% confidence interval, percent","Percent","239","units","0","v1200073087","2.2.2.7.6","","..","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Epilepsy","Number of persons","Number","223","units","0","v1200073088","2.2.2.8.1","0","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Epilepsy","Low 95% confidence interval, number of persons","Number","223","units","0","v1200073089","2.2.2.8.2","","..","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Epilepsy","High 95% confidence interval, number of persons","Number","223","units","0","v1200073090","2.2.2.8.3","","..","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Epilepsy","Percent","Percent","239","units","0","v1200073091","2.2.2.8.4","","..","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Epilepsy","Low 95% confidence interval, percent","Percent","239","units","0","v1200073092","2.2.2.8.5","","..","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Males","Epilepsy","High 95% confidence interval, percent","Percent","239","units","0","v1200073093","2.2.2.8.6","","..","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v1200073142","2.2.3.1.1","7700","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived health, very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1200073143","2.2.3.1.2","7316","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived health, very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1200073144","2.2.3.1.3","8024","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived health, very good or excellent","Percent","Percent","239","units","0","v1200073145","2.2.3.1.4","92.00","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived health, very good or excellent","Low 95% confidence interval, percent","Percent","239","units","0","v1200073146","2.2.3.1.5","86.50","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived health, very good or excellent","High 95% confidence interval, percent","Percent","239","units","0","v1200073147","2.2.3.1.6","95.40","","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived health, fair or poor","Number of persons","Number","223","units","0","v1200073148","2.2.3.2.1","0","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived health, fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1200073149","2.2.3.2.2","","..","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived health, fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1200073150","2.2.3.2.3","","..","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived health, fair or poor","Percent","Percent","239","units","0","v1200073151","2.2.3.2.4","","..","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived health, fair or poor","Low 95% confidence interval, percent","Percent","239","units","0","v1200073152","2.2.3.2.5","","..","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived health, fair or poor","High 95% confidence interval, percent","Percent","239","units","0","v1200073153","2.2.3.2.6","","..","","","2"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v1200073154","2.2.3.3.1","8000","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1200073155","2.2.3.3.2","7731","","","","0"
"2019","Newfoundland and Labrador","2011A000210","1 to 4 years","Females","Perceived mental health, very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1200073156","2.2.3.3.3","8238","","","","0"
